user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
jintian_nijianfeilema,https://www.threads.com/@jintian_nijianfeilema/post/DXtDkgAEy9q,這啥洨 在宿舍冰箱煉蠱是不是,2026年4月29日 星期三 下午1:33,,"Photo by 黃主廚 on April 28, 2026. May be an image of popcorn, plastic bag and text.",22000,561,370,8236,https://www.threads.com/@bigcity_hsinchu/post/DXtd8NNk4Vg,民間煉的霉，都比實驗室煉出來還強,2026年4月29日 星期三 下午5:24,,,448,1,,1
siaofei0126,https://www.threads.com/@siaofei0126/post/DXkAPGMj3oi,"山下智久
好幸運合照到了‼︎還好有跟媽媽來 1 / 2",2026年4月26日 星期日 上午1:11,,"Photo by 菲 on April 25, 2026. May be an image of carpet and text.",9543,204,78,650,https://www.threads.com/@bigcity_hsinchu/post/DXlP_OJk1cQ,新竹十八尖山下智久￼來朝聖,2026年4月26日 星期日 下午12:48,,,116,,,
ieso_no_gold_nzmb23_rockuo.18,https://www.threads.com/@ieso_no_gold_nzmb23_rockuo.18/post/DXirnNJCVzS,@bigcity_hsinchu 小編可以在我畢業當天祝我畢業快樂嗎？,2026年4月25日 星期六 下午12:52,@bigcity_hsinchu,"Photo by 郭旻宗 on April 24, 2026. May be an image of signboard, buildings and text that says 'BigCity 熱烈歡迎 雄中戶外教學 B線同學 路過巨城吃晚餐'.",141,1,,4,https://www.threads.com/@bigcity_hsinchu/post/DXjDtOhk1bx,好咧,2026年4月25日 星期六 下午4:22,,,6,1,,
withelysia365,https://www.threads.com/@withelysia365/post/DXiYN4GE5gF,統測不會考那麼難單字吧😂,2026年4月25日 星期六 上午10:02,@bigcity_hsinchu,,95,1,,3,https://www.threads.com/@bigcity_hsinchu/post/DXiuryYk61F,哪一天就考你火山矽肺症,2026年4月25日 星期六 下午1:18,,,74,1,1,
_yu_630,https://www.threads.com/@_yu_630/post/DXiiWIjGmsU,"問脆友就對了
想問各位脆友 新竹巨城的酷聖石冰淇淋整修好了嗎？什麼時候會開始營業 順便@小編 @bigcity_hsinchu",2026年4月25日 星期六 上午11:31,,,7,1,,,https://www.threads.com/@bigcity_hsinchu/post/DXiuj_8EyY3,好了,2026年4月25日 星期六 下午1:17,,,8,,,
zhan_qin_xiang,https://www.threads.com/@zhan_qin_xiang/post/DXgkYEzE42I,"巨城
巨城真的很貼心🥹 暈爛",2026年4月24日 星期五 下午5:10,,"Photo by XIANG on April 24, 2026. May be an image of plastic bag, umbrella, hallway and text.",2004,12,,9,https://www.threads.com/@bigcity_hsinchu/post/DXhZ0FPE6cY,其實我還會放歌提醒大家,2026年4月25日 星期六 上午12:57,,,1511,8,1,7
yifz_,https://www.threads.com/@yifz_/post/DXeqKrej2XG,新竹人緊張時刻 ：朋友說要來新竹找你吃飯 1 / 3,2026年4月23日 星期四 下午11:22,,,9394,377,515,2047,https://www.threads.com/@bigcity_hsinchu/post/DXgEfQGk-ag,不都是帶去巨城就解決了嗎,2026年4月24日 星期五 下午12:31,,,165,2,,4
yilan_style2026,https://www.threads.com/@yilan_style2026/post/DXdm03zjyUh,第一張照片，腦子馬上浮現 第一憨，種甘蔗乎會社磅,2026年4月23日 星期四 下午1:34,@bigcity_hsinchu,,29,1,,1,https://www.threads.com/@bigcity_hsinchu/post/DXdper6ExvJ,完蛋，我聽不懂了🥹 翻譯,2026年4月23日 星期四 下午1:57,,,1,2,,
thuglife_1298,https://www.threads.com/@thuglife_1298/post/DXYaSRHEWFp,"昨晚決定把我媽的candy crush刪了 我媽痛哭 但希望這決定是對的 希望他找回對所有事物學習的熱情
希望還來得及",2026年4月21日 星期二 下午1:08,,,65000,375,1394,4750,https://www.threads.com/@bigcity_hsinchu/post/DXY-p8Zk3Fa,"你看隔壁的秀琴，都在學投資了 你還在candy crush？
手機先放我這裡，等你這次考績拿優等，我假日再開你玩。",2026年4月21日 星期二 下午6:26,,,4119,,3,94
joee0930,https://www.threads.com/@joee0930/post/DXUTSeSkpOF,"戰鬥陀螺X
朋友說想打陀螺，今天帶戰鬥盤去巨城玩（羞恥
之後有個有禮貌的弟弟問說能不能一起玩，我們就讓他一起打。 因為弟弟很乖也很有禮貌，我把我的通行證給弟弟看轉速。（手機被硬控快1小時😆 弟弟要回家時候還特地跟我們說，謝謝你們跟我玩陀螺，今天很開心。
現在交的朋友年紀越來越小了😆",2026年4月19日 星期日 下午10:50,,,1555,21,1,10,https://www.threads.com/@bigcity_hsinchu/post/DXV_P24kynD,我這裡真的是新竹人的里民中心欸,2026年4月20日 星期一 下午2:33,,,117,1,,1
a9854666998,https://www.threads.com/@a9854666998/post/DXQ0-OwlGpr,"童年回憶
一張照片證明你有多老
我先： 1 / 2",2026年4月18日 星期六 下午2:27,,"Photo by @a9854666998 on April 17, 2026. May be an image of text.",110000,11000,5416,30000,https://www.threads.com/@bigcity_hsinchu/post/DXVuZa4kz0-,這地方賣得涼麵跟油飯，世界頂,2026年4月20日 星期一 下午12:06,,,18,,,
_yir.ouo,https://www.threads.com/@_yir.ouo/post/DXOxG_ND7Bo,給大家看一下我家的跳不高貓,2026年4月17日 星期五 下午7:15,,,140000,1658,6026,42000,https://www.threads.com/@bigcity_hsinchu/post/DXPZ2BME_HS,有跳，但不多,2026年4月18日 星期六 上午1:11,,,141,,,2
egg8278_,https://www.threads.com/@egg8278_/post/DXOehwVj4jG,"電腦維修
最近跑了三、四間修電腦店 每個老闆都長差不多這樣 這是開店必備條件嗎？ 1 / 2",2026年4月17日 星期五 下午4:32,,"Photo by 蛋仙生-盧尚宏 on April 17, 2026. May be an image of speaker, capacitor, stereo and text.",49000,1929,542,10000,https://www.threads.com/@bigcity_hsinchu/post/DXO_xtqE7O3,這種給他修絕對沒問題，甚至他還會把小問題都幫你弄好，還不會多收錢,2026年4月17日 星期五 下午9:23,,,1453,1,,27
nn711212124,https://www.threads.com/@nn711212124/post/DXOR2gTmFST,感覺別人的麥當當比較好吃🤣🤣,2026年4月17日 星期五 下午2:42,,"Photo by 一生懸命的大叔 on April 16, 2026. May be an image of lego and text. | Photo by 一生懸命的大叔 on April 16, 2026. May be an image of french fries, fritter and text.",46000,638,1681,30000,https://www.threads.com/@bigcity_hsinchu/post/DXOyDHIkyc7,我組電腦變貴的原因找到了,2026年4月17日 星期五 下午7:23,,,51,1,,1
dietitian_bgg,https://www.threads.com/@dietitian_bgg/post/DXKb6wEkmre,"現代人減肥：
早餐：2顆水煮蛋＋冰美式 （瘦下來驚艷所有人） 午餐：雞胸肉餐盒，糙米半飯（原型食物王者） 晚餐：水（飢餓就是燃脂的開始） . 晚上11 點： 鹹酥雞380元，正在前往您所在的位置",2026年4月16日 星期四 上午2:53,,,41000,660,814,7069,https://www.threads.com/@bigcity_hsinchu/post/DXLE6PHk6qD,我不喜歡自己出現在貼文上,2026年4月16日 星期四 上午8:51,,,146,,,1
sherry_.eat,https://www.threads.com/@sherry_.eat/post/DXJdNxlFPMh,"客家話
跟朋友A出門（朋友A是客家人） 聽到他突然說到ㄆㄨㄣ（廚餘的台語）這個詞 我好奇發問：廚餘/剩菜的客家話是什麼？ 朋友B：客家人不會有剩菜
有沒有客家人可以幫我解答？",2026年4月15日 星期三 下午5:45,,,19000,436,379,6670,https://www.threads.com/@bigcity_hsinchu/post/DXKB8sGk9EX,只要有剩菜就是對客家靈魂的不尊重，這是嚴重到竹休板懲罰的程度，有些家庭甚至要到風水前面跟祖先道歉,2026年4月15日 星期三 下午11:06,,,749,7,,17
simple_0914,https://www.threads.com/@simple_0914/post/DXHYLc2gaCH,"日本新聞
朗報，宮崎縣初次採用博美犬作為警犬 ハク号(2歲）",2026年4月14日 星期二 下午10:22,,"Photo by Vincent on April 14, 2026. May be an image of Groenendael, Pekinese, diaper and text that says 'ポメラニアン ハク号（２） (2)'.",38000,189,2498,10000,https://www.threads.com/@bigcity_hsinchu/post/DXJZxAKk7Y0,旁邊的警犬：蛤？他也能進？你確定？,2026年4月15日 星期三 下午5:15,,,75,2,,1
onpai98,https://www.threads.com/@onpai98/post/DXHB5J7kcax,"剛剛發生一件超扯的事。
下班去全聯買東西，在門口遇到一個阿嬤牽著一隻超肥的柴犬。 我：「哇好可愛！阿嬤，牠叫什麼名字？」 阿嬤：「他叫承恩啦。」
我蹲下去一邊狂摸狗一邊稱讚：「承恩好乖喔～」 阿嬤指著旁邊戴 AirPods 蹲在地上滑 TikTok 的國中生： 「狗是幫鄰居牽的，承恩是地上那個。」
我真的原地嚇爛。",2026年4月14日 星期二 下午7:07,,,20000,59,256,1979,https://www.threads.com/@bigcity_hsinchu/post/DXIujWGk9nl,承恩，很抱歉用這種方式認識你,2026年4月15日 星期三 上午10:57,,,193,,,3
syuan_czs,https://www.threads.com/@syuan_czs/post/DXG93HIkW3z,"下一站幸福
難以超越的台偶巔峰！！！ 四個人四種完美演技外加一個背景版（光晞媽） 缺一不可的名場面 即時原版人馬也復刻不出來
光晞不行！他不能捐！讓拓也捐 1 / 2",2026年4月14日 星期二 下午6:33,,,67000,942,1836,5410,https://www.threads.com/@bigcity_hsinchu/post/DXIpmaKk9hK,到底是怎麼用眼神做到溝通的，我現在看老闆的眼神都還只有「啊要幹嘛？」,2026年4月15日 星期三 上午10:14,,,172,1,,
_haru.47,https://www.threads.com/@_haru.47/post/DXGCaP8k6A5,一大早發現狗不見 在頂樓找到 追了20分鐘才帶回家 熱瘋掉 ⋯ 要死了 是哈士奇沒錯⋯ 1 / 3,2026年4月14日 星期二 上午9:54,,,66000,1627,1344,10000,https://www.threads.com/@bigcity_hsinchu/post/DXGmprgE5Vx,研究：高溫對寒帶犬有傷害 哈士奇：🤪,2026年4月14日 星期二 下午3:09,,,412,1,,
___refrain,https://www.threads.com/@___refrain/post/DXEy11pEQ3v,Excel愛用合併儲存格的人，是什麼反社會人格嗎 1 / 2,2026年4月13日 星期一 下午10:17,,,1909,94,68,234,https://www.threads.com/@bigcity_hsinchu/post/DXGaFg-Ey_R,還有把公式拉掉的，應該要判無期徒刑,2026年4月14日 星期二 下午1:20,,,62,1,,
taohuayouji,https://www.threads.com/@taohuayouji/post/DXENYA8jzP3,我自行宣布 脆上史上第一屆 《新竹最好玩景點》 大賽開始 選手如下： 我先來 不准反駁 1 / 2,2026年4月13日 星期一 下午4:50,,"Photo by taohuayouji on April 13, 2026. May be an image of buildings, terminal and text.",5391,334,88,750,https://www.threads.com/@bigcity_hsinchu/post/DXGMF5nkx2i,畢竟我可是每個月都在想要找哪些快閃櫃來滿足各位呢,2026年4月14日 星期二 上午11:17,,,658,8,,6
watermelon_att,https://www.threads.com/@watermelon_att/post/DXD9RcXFC99,窮就不要生小孩 小孩想學音樂你跟他說沒辦法到底什麼意思,2026年4月13日 星期一 下午2:29,,"Photo by 鄭湘榕 on April 12, 2026. May be an image of dalmatian, chihuahua, petfood and text. | Photo by 鄭湘榕 on April 12, 2026. May be an image of chihuahua and text.",61000,1093,1837,8493,https://www.threads.com/@bigcity_hsinchu/post/DXEsiWKE4lX,不好吧，學出了點東西，把我Bass手的位子搶走怎麼辦？,2026年4月13日 星期一 下午9:22,,,202,1,,3
apple_chiang25,https://www.threads.com/@apple_chiang25/post/DW9Pmjgj5aQ,"哇靠我下巴掉地上了
gorillamonster_makoto",2026年4月10日 星期五 下午11:55,,,61000,475,494,4432,https://www.threads.com/@bigcity_hsinchu/post/DW-iDC4k6Jp,我剛剛也試跳了一次 鼻梁骨的落點在3號層的位置,2026年4月11日 星期六 上午11:55,,,452,5,,2
zyuxn9_,https://www.threads.com/@zyuxn9_/post/DW04PBsE6wS,這輩子不談射手。 1/2,2026年4月7日 星期二 下午5:57,,,5483,591,141,1068,https://www.threads.com/@bigcity_hsinchu/post/DW3Fp9iE8ds,打野也別談吧，別說保護你了，有時候還得你去保護他,2026年4月8日 星期三 下午2:33,,,51,1,1,2
linli0405,https://www.threads.com/@linli0405/post/DW0HVJpEo35,香蕉🍌被搶，兩手一攤，今天班都不想上😔,2026年4月7日 星期二 上午10:49,,"Photo by Aili飯團團 on April 06, 2026. May be an image of banana and text.",86000,1196,3400,35000,https://www.threads.com/@bigcity_hsinchu/post/DW0gvT2k4Sm,就像我好不容易擠出2000塊的薪水，可以去吃個燒肉，結果保險員打來說忘記扣這期的保險費一樣,2026年4月7日 星期二 下午2:31,,,176,,,1
jam._.es1108,https://www.threads.com/@jam._.es1108/post/DWxuAu1gWO7,？巨城可以騎車進來嗎,2026年4月6日 星期一 下午12:30,,,6894,123,89,1436,https://www.threads.com/@bigcity_hsinchu/post/DWydlcHk7kc,"我外面貼了很多標語，看來又要多貼一個了…
我知道電輔車很珍貴，但還是停好再進來逛，謝謝🙏",2026年4月6日 星期一 下午7:25,,,9668,9,2,29
sandylin__dance,https://www.threads.com/@sandylin__dance/post/DWtZJ6ykYN3,昨天遇到小編～我跟他說 地板真的很棒 他說那當然 你們有特別挑過的！（真的很寵了 愛巨城）,2026年4月4日 星期六 下午8:11,@bigcity_hsinchu昨天遇到小編～我跟他說,,,1,,,https://www.threads.com/@bigcity_hsinchu/post/DWtahO8E0k5,我昨天休假，你應該是遇到攝影師🥹,2026年4月4日 星期六 下午8:22,,,,,,
mdfkfb,https://www.threads.com/@mdfkfb/post/DWsvWnOALPE,巨城8樓真的變練舞室了。小編不是開玩笑欸。真佛,2026年4月4日 星期六 下午2:05,,"Photo by 溫書樵 on April 03, 2026. May be an image of lighting and text.",3297,51,23,325,https://www.threads.com/@bigcity_hsinchu/post/DWtQADhk450,這種事情肯定沒在開玩笑,2026年4月4日 星期六 下午6:51,,,606,3,,
hongcici_,https://www.threads.com/@hongcici_/post/DWoEDYaj4xn,機場50公里太硬了我先跑到巨城,2026年4月2日 星期四 下午6:33,,,26000,180,216,1687,https://www.threads.com/@bigcity_hsinchu/post/DWoynT-kyNZ,衣服有換掉才去看極限返航嗎,2026年4月3日 星期五 上午1:17,,,193,,,1
wei._.wei,https://www.threads.com/@wei._.wei/post/DWkR2fqk0Uz,"冷知識
愚人節告白 只有7%成功的機率
愚人節不告白 有98% 能繼續當朋友
但有2% 或許是對方在等你告白",2026年4月1日 星期三 上午7:14,,,10000,116,505,2367,https://www.threads.com/@bigcity_hsinchu/post/DWklO8ck_VD,"沒有小孩天天哭，哪有賭徒天天輸 人說十賭九輸，我告白失敗九次了
這一次她肯定會答應",2026年4月1日 星期三 上午10:03,,,99,,5,10
kendrick940222,https://www.threads.com/@kendrick940222/post/DWftsEVk6k6,新竹很無聊？直接出國玩啊 新竹巨城跑到 桃園機場 50公里 均速4:35 跑完直接出國！ 靠 @upsports.tw 撐著我跑完 沖繩我來啦 1/2,2026年3月30日 星期一 下午12:41,,"Photo by 陳 宗 澤 on March 29, 2026. May be an image of stadium and text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of map, radar and text that says 'PR 50公里個人紀錄 有史以來 New TaoyuanDistrict Taoyuan District 歷時第8佳 歷時第8佳 高鐵南路往東(楊新路至青田路） KendrickChen Kendrick Chen 今天的 清晨6:04 東區， 今天的清晨6：04·東區,新竹市 東區,新竹市 新竹市 巨城跑到桃 或跑到桃園機場！ 桃園機場！ 新竹很無聊 新竹很無聊?直接出國玩啊 直接出國玩啊 50公里PBC PR 恭喜你！ 你！你的50公里跑創下了個人紀錄！ 你的 距離 50.74公里 公里 50.74 平均配速 4:35/公里 4:35 /公里 移動時間 3:52:55 爬升海拔 239 239公尺 公尺 卡路里 4,842卡 平均心率 160bpm 160 bpm'. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of one or more people and text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of stadium and text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of text. | Photo by 陳 宗 澤 on March 29, 2026. May be a graphic of text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of mirror and text. | Photo by 陳 宗 澤 on March 29, 2026. May be a selfie of one or more people, people smiling, bedroom and text. | Photo by 陳 宗 澤 on March 29, 2026. May be an image of seaweed, banana, plantains, egg and text.",43000,649,611,7940,https://www.threads.com/@bigcity_hsinchu/post/DWgDfI3k7X5,如果我叫機場接送，你會背著我到機場嗎,2026年3月30日 星期一 下午3:51,,,2112,5,,34
1mzx7o,https://www.threads.com/@1mzx7o/post/DWdBdc6EhVn,讓我們默哀三秒鐘,2026年3月29日 星期日 上午11:36,,"Photo by 小波 on March 28, 2026. May be an image of text that says '上午 上午9：09 9:09 欸我分手了 新訊息 很好啊 你都不安慰我一下嗎 天涯何處無芳草 發送訊息...... 發送訊 關我屁事不要吵 +'.",170000,540,8548,20000,https://www.threads.com/@bigcity_hsinchu/post/DWd6twnk636,這朋友可以捐掉了,2026年3月29日 星期日 下午7:56,,,120,1,,
1xuanyu_,https://www.threads.com/@1xuanyu_/post/DXB_epblJe1,我正式宣布 新竹地區發展最完善、班距最密的公車為：巨城接駁車,2026年4月12日 星期日 下午8:10,,,2897,46,122,139,https://www.threads.com/@bigcity_hsinchu/post/DXD2g8DE1EO,不認識我的人，會不會以為我本業是做客運的,2026年4月13日 星期一 下午1:30,,,332,4,,7
sandylin__dance,https://www.threads.com/@sandylin__dance/post/DWa9vwXkcm0,我大概知道小編是誰ㄌ～～（我有看到他拍）,2026年3月28日 星期六 下午4:25,@bigcity_hsinchu,,8,1,,,https://www.threads.com/@bigcity_hsinchu/post/DWa-FjXk2v8,恭喜你，猜錯了！！！ 那是我們的攝影🤣🤣,2026年3月28日 星期六 下午4:28,,,60,1,,2
bomb_eson,https://www.threads.com/@bomb_eson/post/DWYYRkXmQQu,奢華，不過如此。 1 / 2,2026年3月27日 星期五 下午4:19,,"Photo by 🐢艾森🈹🈹 on March 27, 2026. May be an image of sausage and text.",140000,3659,3183,21000,https://www.threads.com/@bigcity_hsinchu/post/DWakB0hk56L,週年慶我直接開專車去接你,2026年3月28日 星期六 下午12:40,,,533,2,,2
ryan3111111,https://www.threads.com/@ryan3111111/post/DUKG7lWEugZ,"你記了一輩子，卻沒有用的口訣
俄德法美日奧義英",2026年1月31日 星期六 上午10:15,,,30000,5533,705,1292,https://www.threads.com/@bigcity_hsinchu/post/DUsGl9pE7PI,133 221 333 123 111,2026年2月13日 星期五 下午3:06,,,693,33,1,125
neuropathy32,https://www.threads.com/@neuropathy32/post/DUqdA6nEvl1,"剛剛有個客人來取貨， 禮貌性詢問：「請問先生姓名電話？」 客：「200，馬先生。」
我再次詢問：「請問有帶證件嗎？」 客：「有（拿出了證件）」
我：「這證件是你嗎？」 客：「是我。」
不要玩梗了好不好 這他媽就不是你== 1 / 2",2026年2月12日 星期四 下午11:44,,"Photo by 韓翔 on February 12, 2026. May be an image of carton and box.",34000,1049,2244,18000,https://www.threads.com/@bigcity_hsinchu/post/DUrqMmHkzcX,"：客人，你領了兩個包裹，只給了一個的錢
：放屁，我就領一個包裹，給了一個的錢
：一就是一，二就是二！我今天就領了一個包裹。
：他要個公平，你不是欺負老實人嗎？
：都看好了啊，今我兜裡要有兩個包裹，我白死！
：客人，太淺了，我看不到",2026年2月13日 星期五 上午10:58,,,605,4,1,15
tyu61852,https://www.threads.com/@tyu61852/post/DUqN3Ockn7V,還有人記得一中卡卡西嗎,2026年2月12日 星期四 下午9:32,,,35000,348,1498,4859,https://www.threads.com/@bigcity_hsinchu/post/DUrpXn5kxup,"台灣迷因考古題
① Yo Battle ② 哇欸噴火龍咧 ③ 我的豆花30塊 ④ 八嘎NoNo ⑤ 超大雙人床 ⑥ 用生命做的英文報告 ⑦ 你要不要吃哈蜜瓜 ⑧ Gㄚ啾 ⑨ 一中卡卡西 ①⓪ 出事了阿北 ①① 欸穿山甲欸 ①② 反作用力大師吳克群 ①③ 雙龍村的大拇指 ①④ 傑哥不要 ①⑤ 太空戰士Hey yayaya ①⑥ 搶頭香阿伯 ①⑦ 腳麻的阿伯",2026年2月13日 星期五 上午10:51,,,1867,30,61,142
chianchihh,https://www.threads.com/@chianchihh/post/DUh9GeLiX11,"直哉抹布
幹有神人 1 / 3",2026年2月9日 星期一 下午4:31,,"Photo by かける on February 09, 2026. May be an image of poster.",34000,113,770,1659,https://www.threads.com/@bigcity_hsinchu/post/DUiUyRhExrp,影印機為什麼可以入場,2026年2月9日 星期一 下午7:58,,,929,,,9
camb_elq,https://www.threads.com/@camb_elq/post/DUfUxe_D0eu,教大家快速摺元寶 1 / 3,2026年2月8日 星期日 下午4:00,,"Photo by 南港陳先生 on February 08, 2026. May be an image of napkin ring and tinfoil.",63000,1297,2126,11000,https://www.threads.com/@bigcity_hsinchu/post/DUhhQU9EyY8,從哪裡開始變元寶的？我眼睛抽一下就折好了…,2026年2月9日 星期一 下午12:28,,,273,,,
zoey__eat,https://www.threads.com/@zoey__eat/post/DUf5TLgkq3O,貢丸就貢丸…在那邊草莓貢丸🍓 新竹人生氣了!!!!!!!! 1 / 2,2026年2月8日 星期日 下午9:19,,,321,49,3,84,https://www.threads.com/@bigcity_hsinchu/post/DUgVRYqk3Wo,我再說一次，你們苗栗人吃的紅糟肉球不要拿來假冒新竹貢丸，我嚴厲斥責！！！,2026年2月9日 星期一 上午1:24,,,170,1,,3
kendrick940222,https://www.threads.com/@kendrick940222/post/DUetlMxky-n,"竹科下班到巨城 不用塞車 不用找停車位 只需要26分鐘喔～
7.2公里 配速3:38 體感1度🥶 1 / 2",2026年2月8日 星期日 上午10:18,,"Photo by 陳 宗 澤 on February 07, 2026. May be an image of stadium. | Photo by 陳 宗 澤 on February 07, 2026. May be an image of radar. | Photo by 陳 宗 澤 on February 07, 2026. May be an image of sportswear. | Photo by 陳 宗 澤 on February 07, 2026. May be an image of thermostat, timer and radar. | Photo by 陳 宗 澤 on February 07, 2026. May be a Twitter screenshot of screen and radar.",20000,250,154,2464,https://www.threads.com/@bigcity_hsinchu/post/DUgJLHkk5Qn,Threads真的是個暢所欲言的地方，任何人都能發文，包括跑車,2026年2月8日 星期日 下午11:38,,,16000,3,34,374
xianhhhy,https://www.threads.com/@xianhhhy/post/DUfXWA1kpr_,新竹冷到財神爺都敲門想進去😭😭 好冷,2026年2月8日 星期日 下午4:23,,,180000,1920,6641,85000,https://www.threads.com/@bigcity_hsinchu/post/DUf1Prvk8Et,這個我可以證實，今天新竹冷到，我騎車去上班小腿差點截肢,2026年2月8日 星期日 下午8:44,,,719,8,,10
agachan3,https://www.threads.com/@agachan3/post/DUeWWBxE3Ps,"九品芝麻官
這串正經的中藥留言串 從一開始歪樓後就回不去了🤣🤣🤣 1 / 3",2026年2月8日 星期日 上午6:55,,"Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot. | Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot. | Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot. | Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot. | Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot of crossword puzzle. | Photo by 詹振嘉 on February 07, 2026. May be a Twitter screenshot.",32000,1161,1278,15000,https://www.threads.com/@bigcity_hsinchu/post/DUeyb3ME2G-,身為台灣人，能默背台配周星馳劇本是基本,2026年2月8日 星期日 上午11:00,,,1070,2,2,30
gk_gary_,https://www.threads.com/@gk_gary_/post/DUW7M7XkyPP,本日任務：跟三位未成年少女來逛動漫展🤣,2026年2月5日 星期四 上午9:43,,"Photo by Gary Liao 廖光俊 on February 04, 2026. May be a selfie of seatbelt and minivan. | Photo by Gary Liao 廖光俊 on February 04, 2026. May be a selfie of terminal. | Photo by Gary Liao 廖光俊 on February 04, 2026. May be an image of terminal.",65000,507,310,2779,https://www.threads.com/@bigcity_hsinchu/post/DUXIhxlk3QQ,感覺是三位妹妹陪爸爸去動漫展 老爸笑的像賣了十兩的黃金,2026年2月5日 星期四 上午11:39,,,11000,4,,17
haruhi.z_z,https://www.threads.com/@haruhi.z_z/post/DUTnFMjEg6B,我立馬尖叫 新竹哪裡可以躺著曬太陽然後無所事事啊啊啊,2026年2月4日 星期三 上午2:49,,,644,76,44,186,https://www.threads.com/@bigcity_hsinchu/post/DUVO-lfEwE1,我這邊的噴水池給你躺,2026年2月4日 星期三 下午5:57,,,84,,,6
myfavlthing,https://www.threads.com/@myfavlthing/post/DUS5RP5D7sR,"兒子惹我生氣， 在房間裡寫了一長篇悔過書給我， 最後結尾， 直接用錢表示他懺悔的心， 非常乾淨俐落。
但有沒有搞錯， 我這顆受傷的心， 是你用200元就可以表示歉意的嗎？！ 哈哈哈哈哈
#小小年紀當霸總 #11歲",2026年2月3日 星期二 下午8:09,,"Photo by Faye on February 03, 2026.",23000,444,527,4779,https://www.threads.com/@bigcity_hsinchu/post/DUU1luIEzOR,從小就知道家庭和樂的訣竅,2026年2月4日 星期三 下午2:15,,,166,,,4
viregeek,https://www.threads.com/@viregeek/post/DUS0xC1gjqP,如果一個男生一直“頻繁”出去獨旅 說明他過得不太開心 1/2,2026年2月3日 星期二 下午7:29,,,5230,484,206,1219,https://www.threads.com/@bigcity_hsinchu/post/DUUY0FRk95F,如果一個男生”突然”狂發限動 說明他可能正在暈船,2026年2月4日 星期三 上午10:04,,,47,1,,9
tainanxian_food,https://www.threads.com/@tainanxian_food/post/DUSSk2ckXf8,"小瓜妹果汁吧
不敢相信台南有草莓義大利麵🤣 1/2",2026年2月3日 星期二 下午2:31,,"Photo by 台南小白💜 台南美食‧高雄‧嘉義‧出國旅遊 on February 02, 2026. May be an image of noodles, strawberry and spaghetti. | Photo by 台南小白💜 台南美食‧高雄‧嘉義‧出國旅遊 on February 02, 2026. May be an image of strawberry, chopsticks, noodles and spaghetti. | Photo by 台南小白💜 台南美食‧高雄‧嘉義‧出國旅遊 on February 02, 2026. May be an image of sauce, strawberry, noodles and spaghetti. | Photo by 台南小白💜 台南美食‧高雄‧嘉義‧出國旅遊 on February 02, 2026. May be an image of woodwork.",4360,257,175,6369,https://www.threads.com/@bigcity_hsinchu/post/DUS9mDOkwei,我只能說，台灣人對食物的容忍度真的很高,2026年2月3日 星期二 下午8:47,,,67,,,
yuanke950,https://www.threads.com/@yuanke950/post/DUPyLUKALk-,"好消息： 2月只要上14天班 就能領到28天的薪水
大家加油",2026年2月2日 星期一 下午3:09,,,41000,351,594,4821,https://www.threads.com/@bigcity_hsinchu/post/DURtd1Fk--l,謝謝你，我的超人,2026年2月3日 星期二 上午9:06,,,62,,,
oohhpps,https://www.threads.com/@oohhpps/post/DUP_KytAbQT,在五星級飯店工作20年的舅舅說 他們以前切片切絲是拿「花生粒」來練習的 1/2,2026年2月2日 星期一 下午5:03,,"Photo by @oohhpps on February 02, 2026. May be an image of cockroach, spider and ant.",20000,144,153,1404,https://www.threads.com/@bigcity_hsinchu/post/DUQbvF_k0NW,你舅舅是七星刀雷恩嗎,2026年2月2日 星期一 下午9:12,,,248,1,,1
xiangling_yang,https://www.threads.com/@xiangling_yang/post/DUN8tRSEkNh,到底這麼大的陽台 是要幹嘛啦 1/2,2026年2月1日 星期日 下午10:03,,"Photo by 杨香玲 on February 01, 2026. May be an image of outdoors. | Photo by 杨香玲 on February 01, 2026. May be an image of buildings.",6773,560,22,285,https://www.threads.com/@bigcity_hsinchu/post/DUPaa8YE2A_,陽台放什麼我不知道，但可以陽台尾放一座巨城，想來就來,2026年2月2日 星期一 上午11:42,,"Photo by Big City遠東巨城購物中心 on February 01, 2026. May be an image of buildings.",1032,5,1,13
